sampleName,drilling_program,Site,Site_edited,Latitude,Longitude,sampleID_new,modernWaterDepth,sampleDepth,Sample Age (Ma),reported_Temp,reported_T_method,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren',BITindex,dataType_level2,"Geological Age
(Name)",Source,duplicate_Datasets,incomplete_GDGT_fractions,detectionLimit_check,Source2,DOI
Kim2015_051_Riomar_J,N/A-coretop,Mediterranean,Mediterranean,43.3,4.9,RR02564,86,0,0,#N/A,,0.414,0.051,0.024,0.009,0.495,0.007,0.1,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_052_Riomar_K,N/A-coretop,Mediterranean,Mediterranean,43.3,4.9,RR02565,60,0,0,#N/A,,0.5746,0.044,0.026,0.01,0.3383,0.007,0.68,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_053_Riomar_Ka,N/A-coretop,Mediterranean,Mediterranean,43.3,4.9,RR02566,62,0,0,#N/A,,0.526,0.047,0.027,0.011,0.381,0.008,0.55,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_054_Riomar_L,N/A-coretop,Mediterranean,Mediterranean,43.3,4.9,RR02567,61,0,0,#N/A,,0.509,0.047,0.024,0.01,0.403,0.007,0.47,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_055_Riomar_M,N/A-coretop,Mediterranean,Mediterranean,43.2,4.7,RR02568,91,0,0,#N/A,,0.4234,0.0621,0.031,0.01,0.4645,0.009,0.06,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_056_Riomar_N,N/A-coretop,Mediterranean,Mediterranean,43.3,4.8,RR02569,65,0,0,#N/A,,0.489,0.046,0.024,0.01,0.424,0.007,0.4,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_057_Riomar_O,N/A-coretop,Mediterranean,Mediterranean,43.3,4.8,RR02570,79,0,0,#N/A,,0.4535,0.048,0.025,0.01,0.4535,0.01,0.27,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_058_Riomar_Pbis,N/A-coretop,Mediterranean,Mediterranean,43.4,4.4,RR02571,17,0,0,#N/A,,0.481,0.043,0.02,0.009,0.441,0.006,0.31,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_059_Riomar_R2,N/A-coretop,Mediterranean,Mediterranean,43.2,4.9,RR02572,98,0,0,#N/A,,0.42,0.052,0.025,0.009,0.487,0.007,0.11,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_060_Riomar_T,N/A-coretop,Mediterranean,Mediterranean,43.3,4.9,RR02573,14,0,0,#N/A,,0.6653,0.041,0.026,0.009,0.2527,0.006,0.85,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_061_T1_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02574,26,0,0,#N/A,,0.4815,0.046,0.02,0.009,0.4376,0.006,0.29,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_062_T2_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02575,39,0,0,#N/A,,0.4795,0.045,0.019,0.008,0.4434,0.005,0.2,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_063_T3_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02576,34,0,0,#N/A,,0.4775,0.043,0.019,0.008,0.4476,0.005,0.21,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_064_T4_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02577,48,0,0,#N/A,,0.481,0.043,0.018,0.007,0.447,0.004,0.16,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_065_T5_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.2,RR02578,59,0,0,#N/A,,0.4715,0.047,0.02,0.008,0.4484,0.005,0.21,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_066_T6_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02579,48,0,0,#N/A,,0.459,0.046,0.019,0.008,0.463,0.005,0.13,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_067_T7_MUC,N/A-coretop,Mediterranean,Mediterranean,42.6,3.2,RR02580,64,0,0,#N/A,,0.462,0.049,0.021,0.008,0.454,0.006,0.11,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_068_T8_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.2,RR02581,80,0,0,#N/A,,0.4575,0.05,0.021,0.009,0.4575,0.005,0.07,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_069_T9_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02582,80,0,0,#N/A,,0.4406,0.0509,0.022,0.009,0.4715,0.006,0.07,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_070_V1_MUC,N/A-coretop,Mediterranean,Mediterranean,42.8,3.1,RR02583,27,0,0,#N/A,,0.486,0.047,0.021,0.009,0.432,0.005,0.31,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_071_V2_MUC,N/A-coretop,Mediterranean,Mediterranean,42.8,3.1,RR02584,35,0,0,#N/A,,0.4685,0.045,0.02,0.009,0.4535,0.004,0.21,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_072_V3_MUC,N/A-coretop,Mediterranean,Mediterranean,42.7,3.1,RR02585,34,0,0,#N/A,,0.4765,0.046,0.021,0.008,0.4434,0.005,0.24,Core top (0-100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
Kim2015_073_IDEA_0604_dr1,N/A-coretop,Mediterranean,Mediterranean,39.7,2.2,RR02586,138,0,0,#N/A,,0.3904,0.0771,0.044,0.013,0.4575,0.018,0.04,Core top (>100m),01_Holocene,Kim et al. (2015) GCA,No,No,Pass,Kim et al. (2015),https://doi.org/10.1016/j.gca.2014.11.017
